,compset_id,hellodata_id,property,comp,lat,lon,zip
934,64297,780f1e7c-d6f8-5c7c-b7e1-9ef831f59d35,Cortland River Oaks,Caroline West Gray,29.75368,-95.39727,77019
935,64297,4b76ac91-8ab4-591f-9e87-73428ac619f0,Cortland River Oaks,Arlo Buffalo Heights,29.76752,-95.39576,77007
936,64297,2a6e277f-4aa4-5857-a8d3-c584ee2e0f4b,Cortland River Oaks,Jackson Hill,29.76537,-95.4012,77007
937,64297,ee897622-59ed-5089-9337-002d318dfcab,Cortland River Oaks,Camden Midtown,29.747679,-95.375449,77006
938,64297,a9a107b1-cf7c-59d8-859b-72001588907d,Cortland River Oaks,Ashton on West Dallas,29.75883,-95.38357,77019
939,64297,adf77970-8e23-5013-9aef-b0c48d9d5309,Cortland River Oaks,City Place Montrose,29.74864,-95.37985,77006
940,64297,7cc6d81a-474f-5171-a35f-355111219cfb,Cortland River Oaks,The Fitz,29.76621,-95.39181,77007
941,64297,3b729a09-f93b-53c7-812c-b652def88a09,Cortland River Oaks,Midtown Arbor Place,29.75044,-95.38136,77006
942,64297,eaee8ffc-909a-57cc-9a99-164271c1c03d,Cortland River Oaks,The Left Bank,29.76127,-95.41528,77007
943,64254,e5e331c1-b090-5053-81f8-2bb11a0ba5a8,Cortland West Houston,Cortland West Houston,29.78959,-95.64868,77084
944,64254,70d90db4-c8df-518c-bfac-c5559359edbc,Cortland West Houston,Marquis on Park Row,29.78785,-95.65241,77084
945,64254,bb55fedd-0d19-52ee-917f-4fe3d5211f28,Cortland West Houston,The Spencer Park Row,29.78731,-95.65537,77084
946,64254,d084402d-89c8-5535-be9f-a4e27652ee80,Cortland West Houston,The Fuse at Park Row,29.78871,-95.6422,77084
947,64254,2b767a46-b02c-513e-85ae-443224615729,Cortland West Houston,MAA Energy Park,29.78956,-95.65166,77084
948,64254,d08de165-4682-5a5a-832f-5b7f6501d716,Cortland West Houston,Vizcaya Apartments,29.7938,-95.68974,77084
949,62480,a1eeab03-f273-5d4e-8943-4307a7516914,Cortland North Dallas,Cortland North Dallas,32.9921,-96.84886,75287
950,62480,23b17d00-7df3-5eb2-833c-91ee73faad98,Cortland North Dallas,Vail Quarters,32.99193,-96.84618,75287
951,62480,c5954d34-7101-5526-b40d-9c1be2fe04ad,Cortland North Dallas,Bridges at Deer Run,32.98789,-96.8487,75287
952,62480,f2a1b9fe-fe9c-5799-988d-b2cccd052bb8,Cortland North Dallas,Vail Village Apartments,32.99543,-96.84853,75287
953,62480,8c020497-c827-5fe5-82fc-6449227a23b8,Cortland North Dallas,Trinity Village Apartments,32.98733,-96.83636,75287
954,62480,e156558f-c2f8-5995-9420-682fc26cef3f,Cortland North Dallas,The Hamptons,32.9965,-96.84504,75287
955,62480,1b7db5cb-8971-5a4b-ae79-8a591862c7da,Cortland North Dallas,The Ladera Apartments,32.98777,-96.84485,75287
956,62480,f3dfcae2-bf8c-5941-bd50-8c830acaf289,Cortland North Dallas,Tides on Timberglen,33.00062,-96.86,75287
957,62480,771cf812-cd22-5b1a-88b3-6c12d8d7a9e6,Cortland North Dallas,Camden Addison,32.98633,-96.836034,75001
958,62480,77e5c553-081b-5e5f-9a77-ae207888442b,Cortland North Dallas,Halston on Frankford,32.99618,-96.85148,75287
959,64275,9cc6c387-215c-542c-ac00-cd3e290b295b,Cortland Onion Creek,Cortland Onion Creek,30.13848,-97.79963,78748
960,64275,4fd022ec-74f2-51a8-9176-87077f652bee,Cortland Onion Creek,The Haywood Apartments,30.1429,-97.7999,78748
961,64275,b7f9ac19-4e69-5668-adf6-5b68dbea2d54,Cortland Onion Creek,Farmhouse Apartments,30.14421,-97.79338,78747
962,64275,4e4e0e39-2b48-5097-8b14-6ad7d2dcf1aa,Cortland Onion Creek,Landing at Double Creek,30.14007,-97.80077,78748
963,64275,6b272801-64d2-5bdf-bdab-fa852f9e451c,Cortland Onion Creek,Bell Southpark,30.14847,-97.79527,78748
964,64275,03370698-2989-5f49-930b-aa127892700f,Cortland Onion Creek,Aspire at Onion Creek,30.13099,-97.79468,78747
965,64275,e429d706-6fbf-5fef-9183-b27a703ba2dd,Cortland Onion Creek,Park at Estancia,30.12477,-97.8042,78748
966,64275,4906d19f-a4e4-56b5-9b0d-b11aa8532939,Cortland Onion Creek,MAA Double Creek,30.14575,-97.80318,78748
967,64275,64bd2bb7-983b-5cfc-b826-eba336711c6b,Cortland Onion Creek,Parkview Terraces,30.15739,-97.79971,78748
968,64275,90a5e7a7-1a30-57c5-9abc-4ff1194ac21d,Cortland Onion Creek,Lenox Woods,30.14852,-97.80368,78748
969,64269,8b741c50-ca4a-555a-9e17-d6700073ab40,Cortland North Haven,Cortland North Haven,29.96545,-95.69789,77433
970,64269,73036dc8-8a80-59a1-a869-46ed17dfb1fa,Cortland North Haven,Alys Crossing,29.92833,-95.72259,77433
971,64269,f1f22726-f30c-54b8-8dba-4f718f927416,Cortland North Haven,Starling at Bridgeland,29.93886,-95.75695,77433
972,64269,1de6acc8-fc9a-5601-b527-f22165ba1a03,Cortland North Haven,Camden Cypress Creek,29.969054,-95.700822,77433
973,64269,39738e2c-8faf-53d0-9edd-286142437a9d,Cortland North Haven,MAA Grand Cypress,29.9812,-95.71683,77433
974,64269,fbc0de86-5938-5138-b509-9cd7512dbb10,Cortland North Haven,Highline Urban Lofts,29.9632,-95.68536,77429
975,64269,6d3cf74e-e46d-5eb1-9ad2-6c766548c659,Cortland North Haven,Highpark,29.92687,-95.72363,77433
976,111945,1994ad48-a7d6-5603-bbc2-d15496414559,Cortland Preston North,Cortland Preston North,33.20764,-96.79923,75035
977,111945,c3f54e4e-082f-5048-9ec4-550d48b115d5,Cortland Preston North,THE LINKS ON PGA PARKWAY,33.20893,-96.82561,75033
978,111945,5a8f116f-8b74-502e-870c-88383f25ecce,Cortland Preston North,Prosper Crossings,33.26575,-96.79997,75078
979,111945,8413bad1-29d3-500f-a6e9-53466c32caf9,Cortland Preston North,Camden Panther Creek,33.187063,-96.80004,75035
980,111945,7be4da01-06db-5300-9556-114ab9ce4627,Cortland Preston North,Satori Frisco,33.17569,-96.82482,75033
981,111945,e0060643-fc5d-5f65-af65-3e390b4778b9,Cortland Preston North,Brea Frisco,33.18167,-96.82554,75033
982,111945,f88660bc-0f6a-5086-bd35-c745809f8e3c,Cortland Preston North,Lakeview at the Gates of Prosper,33.22566,-96.80391,75078
983,111945,dbc5c201-a2be-5a0f-a25d-080ef9870b62,Cortland Preston North,Orion Prosper,33.22351,-96.76909,75078
984,111945,3302d766-bed8-5396-b2d5-fd86e6100418,Cortland Preston North,Villages 3Eighty,33.21735,-96.90985,76227
985,111945,fb82766e-215c-5598-bb45-d8dbaa833dcd,Cortland Preston North,Park 3Eighty,33.21855,-96.9061,76227
986,111945,93dbad28-269e-5cd3-9833-033b4b149810,Cortland Preston North,Avilla Parkway,33.27536,-96.81215,75009
987,111945,d818bd03-df75-57ab-a217-a04317e25555,Cortland Preston North,The Luxe of Prosper,33.24189,-96.72279,75071
988,64258,b1473974-ed4f-5598-a52f-ec50c4ec0d45,Cortland Avion Shadow Creek,Cortland Avion Shadow Creek,29.57534,-95.41579,77584
989,64258,b2f03a69-3399-5d16-aa6b-fcbf2d895716,Cortland Avion Shadow Creek,Cortland Luxe Shadow Creek,29.57815,-95.42051,77584
990,64258,cc2c81df-ed3e-5fb3-8e17-4d09cdcfc4f4,Cortland Avion Shadow Creek,Kingsley Shadow Creek Ranch,29.57597,-95.4192,77584
991,64258,c6d871af-a46c-5de2-87a7-69a89574cbec,Cortland Avion Shadow Creek,The Townhomes at Lake Park,29.58341,-95.35082,77581
992,64258,137e621e-0340-5877-9ff9-94bce82f1a30,Cortland Avion Shadow Creek,Advenir at Boulder Creek,29.59777,-95.26875,77089
993,64258,29a280e9-8202-573c-a779-fb6cd1e91842,Cortland Avion Shadow Creek,Sladestone Shadow Creek,29.57651,-95.41111,77584
994,64258,1c11eeda-95a9-51b7-ac79-67f3aae509da,Cortland Avion Shadow Creek,Stella at Shadow Creek Ranch,29.57695,-95.40416,77584
995,64258,de61b0bc-96d5-5a96-b526-4c259fd8ac6e,Cortland Avion Shadow Creek,Avenues at Shadow Creek Ranch,29.5562,-95.4138,77584
996,64363,ce384b45-5568-58a5-90a1-555602626977,The Palmer at Las Colinas,The Palmer at Las Colinas,32.91109,-96.98552,75063
997,64363,f50bfbc7-d888-5e59-aa3f-350fb16f1b55,The Palmer at Las Colinas,Vistas at Hackberry Creek,32.90507,-96.98251,75063
998,64363,1e1c5c50-4ad6-55e1-bdc8-bbff8c27528b,The Palmer at Las Colinas,Cortland MacArthur,32.91596,-96.95085,75063
999,64363,8323efc9-9c02-517d-8090-165b3cdc2805,The Palmer at Las Colinas,Calloway at Las Colinas,32.90544,-96.96257,75063
1000,64363,f6fa3219-4404-55be-ac49-7468103bda4e,The Palmer at Las Colinas,Jefferson Place,32.89489,-96.95752,75039
1001,64363,128cbead-6756-55c5-bda8-d475f5ece103,The Palmer at Las Colinas,Grand Venetian at Las Colinas,32.89207,-96.95661,75039
1002,64363,6a591bb1-2eac-5fe1-b63e-92a9210a49cf,The Palmer at Las Colinas,The Lyndon,32.91724,-96.95775,75063
1003,64363,69d3768f-a0ce-5763-a5ca-3525073bf47b,The Palmer at Las Colinas,The Arbors of Las Colinas,32.90397,-96.96456,75063
1004,64264,acfb9e7f-16a7-5643-9c9f-ecaca3d9639f,Cortland Sugar Land,Cortland Sugar Land,29.56098,-95.69698,77469
1005,64264,9aca68f8-ec44-558d-a784-d284b45a74ac,Cortland Sugar Land,Imperial Lofts,29.62325,-95.64382,77498
1006,64264,5d6d5144-4f74-53be-ac13-fbcc6f293ce7,Cortland Sugar Land,Alleia Long Meadow Farms,29.67426,-95.74424,77407
1007,64264,2c05ab91-c7dd-5dc3-825f-b2c8ce72a371,Cortland Sugar Land,Telfair Lofts,29.58795,-95.6454,77479
1008,64264,fb14babe-c780-50e4-ad83-f589052e70b8,Cortland Sugar Land,Satori at Long Meadow,29.67394,-95.74851,77407
1009,64264,24859dae-7a0e-5882-b55a-24fac1233d3e,Cortland Sugar Land,Marquis at Sugar Land,29.66387,-95.64082,77498
1010,64264,6ccc06c2-96f5-5889-89b2-04beb33ca198,Cortland Sugar Land,Villas at River Park West,29.55874,-95.71261,77469
1011,64264,f5777475-c56b-5445-92c6-b2a328fe0e73,Cortland Sugar Land,The Wildwood Apartments,29.56211,-95.75561,77469
1012,64264,e7c4c5f2-3d1b-5560-b6f2-4833bf3b710e,Cortland Sugar Land,Residences at River Park West,29.55858,-95.71848,77469
1013,64273,18f9d1c0-6af3-5f9c-b3d5-294654ced1f5,Cortland Brackenridge,Cortland Brackenridge,29.45254,-98.46864,78209
1014,64273,57413ad4-1cf0-55ec-b34c-dafca54bb809,Cortland Brackenridge,1800 Broadway,29.44271,-98.47636,78215
1015,64273,cf746669-9600-55f8-b2ef-f5553f3fbe54,Cortland Brackenridge,The Mosaic on Broadway,29.4441,-98.4767,78215
1016,64273,9e5b9a17-b5c9-591a-ac5b-8b83e4a63cde,Cortland Brackenridge,Southline,29.4401,-98.4809,78215
1017,64273,ea1af63b-d858-59f2-8d9a-8afb037cd244,Cortland Brackenridge,River House,29.4387,-98.48132,78215
1018,64273,f0669f67-3a4e-521d-88af-df5f91399448,Cortland Brackenridge,Artessa at Quarry Village,29.49444,-98.47854,78209
1019,64273,e43f08cf-5468-53ba-9aae-9afd4b40f8c7,Cortland Brackenridge,Magnolia Heights,29.47879,-98.46253,78209
1020,64273,29455c3b-9456-535b-b17b-0fbbde440b35,Cortland Brackenridge,Rivera on Broadway Apartments,29.4357,-98.4789,78215
1021,64273,77bc2033-c0e9-527d-b616-94257ecc3b62,Cortland Brackenridge,Encore Grayson,29.44187,-98.47433,78208
1022,64255,beb9fa2d-2dcf-5106-9f0a-33fdd99c81f9,Cortland League City,Cortland League City,29.49392,-95.09642,77573
1023,64255,0c87020e-14c6-5fc9-8141-0f25caf06548,Cortland League City,Victory North,29.48848,-95.09566,77573
1024,64255,282fc7ff-ce05-5b3a-b00a-03e2cb0e6ad0,Cortland League City,Avenues at Tuscan Lakes,29.4994,-95.0635,77573
1025,64255,33d7a05b-3d13-57cd-84a5-a68a919e87a6,Cortland League City,Boterra at Lago Mar,29.41198,-95.04579,77568
1026,64255,d876fdc9-5dfb-5792-b052-3b50b6086af8,Cortland League City,The Reserve at Baybrook,29.54174,-95.15347,77546
1027,64255,152554bb-145f-556f-a3b3-8ea6e95a063d,Cortland League City,Amalfi at Tuscan Lakes,29.49725,-95.05913,77573
1028,64287,d65312a2-ab52-5fbd-b19a-001b593b5642,Cortland River Place,Cortland River Place,30.39128,-97.83947,78730
1029,64287,530f0ee3-3456-5f67-a288-7f5229302674,Cortland River Place,Abelia Flats,30.41961,-97.84302,78726
1030,64287,77b3c699-b8c4-544a-937c-d61cc0b0cb12,Cortland River Place,Bell Four Points,30.40011,-97.85056,78730
1031,64287,242b103e-29ff-5126-91df-f4d6968a5c6e,Cortland River Place,The Everett,30.45083,-97.82839,78726
1032,64287,8dfe1dfd-4ab0-5394-ae8f-a1ea3bbb8dc5,Cortland River Place,Nolina Flats,30.41515,-97.84716,78726
1033,64287,48b5e609-7639-536d-8155-b844d371fa06,Cortland River Place,Bridge at Ribelin Ranch,30.395757,-97.83281,78750
1034,64287,6538a7f0-46ab-5252-bd8f-9b097e313bf2,Cortland River Place,Promesa,30.39481,-97.82778,78750
1035,64287,11d7bba0-d4eb-57c7-a1a3-d9e22904f0cf,Cortland River Place,Ellwood at Lake Travis,30.40643,-97.85038,78726
1036,64287,45ce7f98-2682-51bd-bba7-71af1a407172,Cortland River Place,The Verandah,30.42579,-97.84688,78726
1037,64287,f66f96d3-d45f-5c9e-bd54-754a0b88d3c2,Cortland River Place,Aura High Pointe,30.39848,-97.85624,78732
1038,64266,3a7b7010-d4e4-538b-aadc-733db676006f,Cortland Seven Meadows,Cortland Seven Meadows,29.70131,-95.78394,77494
1039,64266,b407a514-7fbf-56c0-bbd0-bb798c5c87e6,Cortland Seven Meadows,Grand Fountain,29.70126,-95.78635,77406
1040,64266,7cbb9312-219d-568d-ba4c-a30b3cbfccab,Cortland Seven Meadows,Palms at Cinco Ranch,29.70001,-95.78926,77406
1041,64266,ec7c2aaf-d960-5d9d-9979-e5c9389f6003,Cortland Seven Meadows,Montage at Cinco Ranch,29.69973,-95.8069,77494
1042,64266,6a0eb68f-66f9-5754-87ec-6551233b771f,Cortland Seven Meadows,Lakeside Villas at Cinco Ranch,29.71202,-95.81509,77494
1043,64266,9d51bb6b-f41e-5c2f-8ec7-0d395163509e,Cortland Seven Meadows,Prose District West,29.69348,-95.76275,77407
1044,64266,07f03719-b757-54d7-b30f-6374f4998cb0,Cortland Seven Meadows,Allora District West,29.6984,-95.76243,77407
1045,64266,d134d076-98d5-5af0-b5aa-cf0b2079221e,Cortland Seven Meadows,Cortland Lakemont,29.70053,-95.74214,77407
1046,64630,150f6524-7413-5c3d-8b4a-c56c4a5a158d,Cortland Museum District,Cortland Museum District,29.72667,-95.38557,77004
1047,64630,34bc4ae4-9f4a-5f37-9c4a-d5945038ebf6,Cortland Museum District,The Residences at La Colombe dOr,29.74167,-95.39215,77006
1048,64630,bc0eceec-9160-555e-a470-7da7ce3729e3,Cortland Museum District,Hanover Montrose,29.742,-95.3917,77006
1049,64630,ee74337d-093b-59b7-85e0-650420955389,Cortland Museum District,Venue Museum District,29.72688,-95.38685,77004
1050,64630,b54f5f81-4080-558b-9379-07a581d6ba14,Cortland Museum District,One Hermann Place,29.71968,-95.38372,77004
1051,64630,a010589b-c25b-5d31-9434-b20a60bf74f4,Cortland Museum District,Aris Market Square,29.76155,-95.36224,77002
1052,64630,993e452b-d9a9-5762-a757-d82ae3722660,Cortland Museum District,Drewery Place,29.74372,-95.37489,77002
1053,64630,927d1a0c-be12-54e2-8b3b-da7d652ccfbe,Cortland Museum District,Allure Hermann Park at Med Center,29.71511,-95.38086,77004
1054,64224,c592dd60-6f35-5fd1-a41e-cb4d4a010688,Paseo at Bee Cave,Paseo at Bee Cave,30.30214,-97.93362,78738
1055,64224,7f3da508-f959-5763-ba61-dcb12ba23990,Paseo at Bee Cave,Alister Oak Hill,30.23515,-97.91839,78736
1056,64224,0d7722cf-4bbc-50c5-b237-1b9eb575dcae,Paseo at Bee Cave,Bell Quarry Hill,30.23038,-97.87782,78749
1057,64224,2235a5c4-57b6-53a6-b16f-b0b4483d7c87,Paseo at Bee Cave,The Artesian at Bee Cave,30.3206,-98.01368,78738
1058,64224,3fb4e698-8ba4-5715-912f-c3b63a088dac,Paseo at Bee Cave,Estates at Bee Cave,30.32182,-97.95626,78738
1059,64224,e1ba4bf0-25a2-5416-9ff5-762e466e76d5,Paseo at Bee Cave,Cielo,30.32731,-97.95736,78738
1060,64224,7f586624-cd3f-5877-8442-1bf0257c4ed4,Paseo at Bee Cave,Callista Hill Country Apartments,30.25208,-97.89103,78735
1061,64224,25b928dc-63b5-587d-9696-a449b31986c6,Paseo at Bee Cave,Landmark Conservancy,30.26009,-97.90271,78735
1062,64224,2bf6b459-8639-5add-a983-7dbc8c0748cb,Paseo at Bee Cave,AMLI Covered Bridge,30.24929,-97.8965,78735
1063,24046,d1f8a508-b70c-5edc-b19a-eed9c5475636,Cortland at Castle Hills,Cortland at Castle Hills,33.04839,-96.92985,75056
1064,24046,8738dd52-2efb-5b04-b575-f87f78fb597f,Cortland at Castle Hills,Lakeway Castle Hills,33.04817,-96.93125,75056
1065,24046,ab53a5ce-a88a-5202-a755-e763256428e2,Cortland at Castle Hills,Station at Old Town,33.0486,-96.98851,75057
1066,24046,a5864bf9-dd4f-523c-954d-887d86e45056,Cortland at Castle Hills,Main and Mill,33.04575,-96.99378,75057
1067,24046,ba6a8919-fb94-5d78-88c6-0c7d884fc408,Cortland at Castle Hills,Tapestry at The Realm,33.05325,-96.89742,75056
1068,24046,22d3d212-5728-50f2-98c3-df9a07585a83,Cortland at Castle Hills,Windsor Lakeyard District,33.06401,-96.91192,75056
1069,24046,d5a3954d-862d-589b-a7e0-5a42cde9b2a5,Cortland at Castle Hills,The Mill Old Town,33.04224,-96.99425,75057
1070,24046,4dac0f5e-c190-524a-baf1-c05513e9a803,Cortland at Castle Hills,Valor at the Realm,33.0624,-96.89414,75056
1071,24046,6836eafd-9c40-5ab6-99d2-fece7594d4f0,Cortland at Castle Hills,Olivian at the Realm,33.05929,-96.89927,75056
1072,24046,99d7a71c-f770-589e-af75-b07bb1344d18,Cortland at Castle Hills,Lantower Legacy Lakes,33.06301,-96.91006,75056
1073,24046,97d27cac-2c97-5ca6-8681-360c7d736a69,Cortland at Castle Hills,Windsor Castle Hills,33.04524,-96.88351,75010
1074,24046,7da07032-5378-56a7-94ca-f7a3e236b23c,Cortland at Castle Hills,Aura Avant,33.04904,-96.92543,75056
1075,64293,e04d5835-e76d-5682-bc1f-206961bcaff5,Cortland Southpark Terraces,Cortland Southpark Terraces,30.16097,-97.79825,78748
1076,64293,e429d706-6fbf-5fef-9183-b27a703ba2dd,Cortland Southpark Terraces,Park at Estancia,30.12477,-97.8042,78748
1077,64293,9d0d6908-11f6-586a-8260-e338903ce8bd,Cortland Southpark Terraces,Estancia Villas,30.12359,-97.80591,78748
1078,64293,7f4815ab-5792-5fe3-aee5-6ea02c37d8c4,Cortland Southpark Terraces,Bridge at Asher,30.15218885,-97.790023704,78747
1079,64293,7f151be0-b477-52b5-8570-9c659154ec07,Cortland Southpark Terraces,Bridge at Southpark Landing,30.1726,-97.7973,78748
1080,64293,647b6a87-043a-56f9-9c13-97cd2e3b387c,Cortland Southpark Terraces,Bridge at Southpark Meadows,30.1735,-97.8027,78748
1081,64293,db07b5b5-c6a3-5f2b-b0b3-4371b40ac97c,Cortland Southpark Terraces,Iron Rock Ranch,30.17075,-97.8142,78748
1082,64293,4e4e0e39-2b48-5097-8b14-6ad7d2dcf1aa,Cortland Southpark Terraces,Landing at Double Creek,30.14007,-97.80077,78748
1083,64260,97ab14ec-f4ab-5571-9aa3-221dff6ca345,Cortland Inkwell Greenhouse,Cortland Inkwell Greenhouse,29.7951,-95.70435,77084
1084,64260,ecae4a17-3b13-51b3-a6d2-abc3a20ff0b6,Cortland Inkwell Greenhouse,Hue on Greenhouse,29.79811,-95.70663,77084
1085,64260,0065f7de-ac10-5813-9ca4-307685e93dd4,Cortland Inkwell Greenhouse,Territory at Greenhouse,29.798655,-95.703643,77084
1086,64260,de7ee425-a554-5aa7-921f-64b94c0e0429,Cortland Inkwell Greenhouse,Radius West,29.78839,-95.70697,77084
1087,64260,2db979d2-8a51-5b28-9584-ad258ec5a650,Cortland Inkwell Greenhouse,Emory West Cypress,29.83237,-95.71766,77449
1088,64260,54aba2ea-1b15-505d-a633-9abcbee73bc0,Cortland Inkwell Greenhouse,Greenhouse,29.79239,-95.70433,77084
1089,26176,f92e9d7c-b377-5a7f-b02d-7586abcc78e9,Cortland on Coyote Ridge,Cortland on Coyote Ridge,33.0273,-96.9325,75010
1090,26176,5e28cbaf-3381-5280-b209-730fca0296d8,Cortland on Coyote Ridge,Residences at the Collection,33.01878,-96.93233,75010
1091,26176,296a425a-e583-5e58-b563-2e6b0197e331,Cortland on Coyote Ridge,Wind Dance,33.02934,-96.92505,75010
1092,26176,47a9b87f-18a3-5c92-988e-ad3fdebb72ab,Cortland on Coyote Ridge,Mansions at Sunset Ridge,33.03838,-96.92817,75010
1093,26176,2fffd772-524b-509d-b12b-501ed6256d24,Cortland on Coyote Ridge,Townhomes of Coyote Ridge,33.03004,-96.94131,75010
1094,26176,f451d704-1b1d-5b36-96d2-799db556b6da,Cortland on Coyote Ridge,Creekside 121,33.01003,-96.94152,75010
1095,26176,446d8c5f-4cc3-5253-8ee7-f48267240d76,Cortland on Coyote Ridge,The Bluffs at Vista Ridge,32.99952,-96.97259,75067
1096,26176,678674c4-e6f4-5c5b-a6d9-bc79d9458fc0,Cortland on Coyote Ridge,Edgewater,33.00719,-96.9658,75057
1097,26176,e612bb62-d893-53c8-ab11-3f75d81616d6,Cortland on Coyote Ridge,Avalon at Pier 121,33.06327,-96.91559,75056
1098,26176,aeee65a6-7059-59ea-a25c-a63ff0a3fb99,Cortland on Coyote Ridge,Limestone Ranch,32.9979,-96.9716,75067
1099,64248,ad1ddb47-0253-5cb7-8d97-dbf1062959d4,Cortland at Fredericksburg,Cortland at Fredericksburg,29.53913,-98.58306,78240
1100,64248,e84f8c69-797c-58d6-8255-905e37036984,Cortland at Fredericksburg,Palmetto Pointe,29.53603,-98.58197,78240
1101,64248,caf940d7-b24f-5be5-a38a-968739aec7ca,Cortland at Fredericksburg,Firewheel,29.51953,-98.60882,78240
1102,64248,a5248992-56a6-5a84-9c80-7d105e369bf8,Cortland at Fredericksburg,Boardwalk Research,29.54263,-98.5858,78240
1103,64248,dc898883-f61b-5c6a-8321-623dcdbc20df,Cortland at Fredericksburg,Palomino Apartments Homes,29.57557,-98.58716,78249
1104,64248,1074fc8d-c7fb-5c01-87c0-3301dcb7b52b,Cortland at Fredericksburg,District at Medical Center Apartments,29.50982,-98.58761,78229
1105,64248,67b26cb1-239b-5d7f-99c9-a0a899055e8b,Cortland at Fredericksburg,The Abbey at Medical Center,29.50441,-98.59385,78240
1106,64248,9ad44a76-9ec5-5454-96da-d0208f21e465,Cortland at Fredericksburg,The Vance at Huebner Oaks,29.55158,-98.57436,78230
1107,64248,bf1be8a1-6a62-5db2-b119-89d55ef91c6b,Cortland at Fredericksburg,Ventana,29.54859,-98.57662,78230
1108,62487,23764142-6db3-52b2-a97c-85cd830be441,Cortland Prairie Creek,Cortland Prairie Creek,33.00115,-96.71503,75080
1109,62487,fc7a7cd0-a27d-5bfb-b822-974bb7c5ff8e,Cortland Prairie Creek,Estates Of Richardson,33.00272,-96.7388,75080
1110,62487,2bf1dd84-97d1-518a-8679-cac00dad6a73,Cortland Prairie Creek,The Pradera,33.00013,-96.73591,75080
1111,62487,91f16e9d-98be-5991-be02-27df4d338f40,Cortland Prairie Creek,Bell CityLine I,32.99862,-96.70153,75082
1112,62487,bc57ffbe-7493-5392-b7db-0660bca4229b,Cortland Prairie Creek,Marquis at Waterview,32.99796,-96.73419,75080
1113,62487,6b6b256d-d4bd-5780-b61d-49190ed5a9e6,Cortland Prairie Creek,The Flats at Palisades,32.98997,-96.71323,75080
1114,62487,926c61c4-5c2b-5fed-aac9-2adfa7394f74,Cortland Prairie Creek,Homes of Prairie Springs,32.999037,-96.713953,75080
1115,62487,9f517eb5-cf3f-5186-b516-bb6d5846c713,Cortland Prairie Creek,Windsor CityLine,32.99954,-96.70065,75082
1116,62487,35edf693-bf15-5db0-8dfe-790a4207d30d,Cortland Prairie Creek,Galatyn Station,32.98386,-96.7087,75082
1117,62487,dbb2efd1-e771-5673-b8e7-e04a0c99e572,Cortland Prairie Creek,Axis 110,33.00204,-96.70418,75082
1118,62487,d3e3a36d-c327-5863-88dc-a4da6e679770,Cortland Prairie Creek,The Bridge at Heritage Creekside,33.00718,-96.72026,75075
1119,64271,d134d076-98d5-5af0-b5aa-cf0b2079221e,Cortland Lakemont,Cortland Lakemont,29.70053,-95.74214,77407
1120,64271,07f03719-b757-54d7-b30f-6374f4998cb0,Cortland Lakemont,Allora District West,29.6984,-95.76243,77407
1121,64271,593941fa-85d9-533e-91c0-df857e074b03,Cortland Lakemont,Allora Cinco Ranch,29.70399,-95.73609,77407
1122,64271,31761bc8-bb1f-59aa-be42-d6e4c0b41d75,Cortland Lakemont,Lakeview at Westpark,29.70511,-95.70293,77407
1123,64271,bce45c5c-4166-5cb7-a0e6-49cbea5b6ff4,Cortland Lakemont,Waterside Village,29.66274,-95.73435,77407
1124,64271,d464a0d8-5c0a-5689-b5b9-311e875031a6,Cortland Lakemont,Haven at Bellaire,29.6936,-95.73604,77407
1125,64271,9d51bb6b-f41e-5c2f-8ec7-0d395163509e,Cortland Lakemont,Prose District West,29.69348,-95.76275,77407
1126,64271,fb14babe-c780-50e4-ad83-f589052e70b8,Cortland Lakemont,Satori at Long Meadow,29.67394,-95.74851,77407
1127,64284,8eb55713-dde2-573d-9163-ed81b341ff40,Cortland Arboretum,Cortland Arboretum,30.3923,-97.7385,78759
1128,64284,ce6a8668-be0d-5423-b8d3-be453639d50a,Cortland Arboretum,Marquis at Great Hills,30.39356,-97.7421,78759
1129,64284,481beced-b13f-5a38-ae84-18348fd50553,Cortland Arboretum,Stonelake at the Arboretum,30.38951,-97.73791,78759
1130,64284,9644a03e-56c3-560b-8d66-caf178e3da4b,Cortland Arboretum,Hardrock Canyon,30.39691,-97.75129,78759
1131,64284,3e4439f0-b064-5623-9218-30800913dd2b,Cortland Arboretum,Mesa Verde,30.40888,-97.71943,78759
1132,64284,3a59e229-e44e-5588-a534-373a4a778362,Cortland Arboretum,The Copeland,30.38968,-97.71859,78758
1133,64284,1cea135f-9df3-5acd-8d53-42727f39c0f7,Cortland Arboretum,The Addison Apartments,30.39685,-97.71853,78758
1134,64284,34a80371-fc7f-5923-b04d-ec08e94747c5,Cortland Arboretum,Windsor Burnet,30.38619,-97.72273,78758
1135,64284,05f985db-ac3d-5408-8ff1-3193c1bdaa7e,Cortland Arboretum,Griffis at The Domain,30.39898,-97.72277,78758
1136,64284,3cceb4e5-5c6d-5776-a0b7-3bd928fea1dd,Cortland Arboretum,The Standard at Domain Northside Apartments,30.40326,-97.72275,78758
1137,64295,6a321465-b446-521a-887d-6c3530ccfd1e,Cortland Estates at TPC,Cortland Estates at TPC,29.65372,-98.42618,78261
1138,64295,3e78a98f-c5ba-557a-ad9f-bbaa288bba1b,Cortland Estates at TPC,Cypress at Stone Oak,29.66575,-98.47402,78258
